,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
183,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,Foothills (PS),production,89.0,reported
184,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,Foothills (PS),yield,0.4734042553,reported
185,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Foothills (PS),area,1106.0,reported
186,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Foothills (PS),production,668.0,reported
187,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Foothills (PS),yield,0.6039783002,reported
188,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Mountains (PS),area,1168.0,reported
189,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Mountains (PS),production,631.0,reported
190,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,Mountains (PS),yield,0.540239726,reported
191,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2018,10-01,2019,07-01,none,area,394.0,reported
192,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2018,10-01,2019,07-01,none,production,476.0,reported
193,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2018,10-01,2019,07-01,none,yield,1.208121827,reported
194,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2018,10-01,2019,07-01,none,area,160.0,reported
195,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2018,10-01,2019,07-01,none,production,4.0,reported
